qid	label	description	description_lang	instance_qids	instance_labels	inception	dissolved	active_span	active_centuries	has_coord	coord	has_geoshape	geoshape	wikipedia_url	wikipedia_lang	cliopatria_match	cliopatria_name	cliopatria_n_periods	cliopatria_match_via
Q717112	Beylik of Aydın	14th-15th Century Anatolian Beylik	en	Q3024240	historical country	1300-01-01T00:00:00Z	1426-01-01T00:00:00Z	(1300-1426)	13th-15th	True	Point(27.73777778 38.08916667)	False		https://en.wikipedia.org/wiki/Aydinids	en	True	Beylik of Aydin	4	wikidata
Q717451	Beylik of Lâdik	historical country	en	Q3024240	historical country	1262-01-01T00:00:00Z	1368-01-01T00:00:00Z	(1262-1368)	13th-14th	True	Point(29.083333333 37.766666666)	False		https://en.wikipedia.org/wiki/Beylik_of_L%C3%A2dik	en	False			
Q71747	Duchy of Brittany	former European sovereign state 939–1547, then dukedom of the Kingdom of France	en	Q1250464|Q154547|Q3024240	duchy|historical country|realm	0939-01-01T00:00:00Z	1547-01-01T00:00:00Z	(939-1547)	10th-16th	False		False		https://en.wikipedia.org/wiki/Duchy_of_Brittany	en	True	Duchy of Brittany	18	wikidata
Q717703	Dongbuyeo	Kingdom in northern Korea (86 BCE – 22 CE)	en	Q3024240	historical country		0410-01-01T00:00:00Z	(?-410)	5th	False		False		https://en.wikipedia.org/wiki/Eastern_Buyeo	en	False			
Q718140	Artsakh	province	en	Q4073603	ashkharh					True	Point(46.933333333 40.066666666)	False		https://en.wikipedia.org/wiki/Artsakh_(historical_province)	en	False			
Q718374	State of Slovenes, Croats and Serbs	short-lived state on the Balkan Peninsula between late-October and early-December 1918	en	Q99541706	historical unrecognized state	1918-10-29T00:00:00Z	1918-12-01T00:00:00Z	(1918-1918)	20th	True	Point(15.966666666 45.8)	False		https://en.wikipedia.org/wiki/State_of_Slovenes,_Croats_and_Serbs	en	False			
Q7185566	Philistia	geo-political region in ancient times occupied by the Philistines	en	Q3024240|Q4835091	historical country|territory	-1174-01-01T00:00:00Z	-0603-01-01T00:00:00Z	(-1174--603)	12th BCE-7th BCE	False		False		https://en.wikipedia.org/wiki/Philistia	en	True	Philistia	4	wikidata
Q718763	South Seas Mandate	mandate in Oceania issued by the League of Nations to Japan following WWI	en	Q3024240|Q426759	League of Nations mandate|historical country	1919-01-01T00:00:00Z	1947-01-01T00:00:00Z	(1919-1947)	20th	True	Point(134.471944444 7.341666666)	False		https://en.wikipedia.org/wiki/South_Seas_Mandate	en	False			
Q7196403	Pinoleville Pomo Nation	federally recognized Native American tribe in the United States	en	Q7840353	federally recognized Native American tribe in the United States					True	Point(-123.217777777 39.180277777)	False		https://en.wikipedia.org/wiki/Pinoleville_Pomo_Nation	en	False			
Q7216494	First Kingdom of Kakheti	medieval Georgian kingdom	en	Q3024240	historical country	1020-01-01T00:00:00Z	1104-01-01T00:00:00Z	(1020-1104)	11th-12th	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Kakheti-Hereti	en	False			
Q721820	Krakozhia	"fictional country from the film ""The Terminal"""	en	Q1145276	fictional country					False		False		https://be-tarask.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%BA%D0%BE%D0%B6%D1%8B%D1%8F	be-tarask	False			
Q722071	Ashanti Empire	former Akan empire centered around modern day Ghana	en	Q3024240	historical country	1670-01-01T00:00:00Z	1902-01-01T00:00:00Z	(1670-1902)	17th-20th	True	Point(-0.96666667 5.45)	False		https://en.wikipedia.org/wiki/Asante_Empire	en	True	Ashanti Empire	12	wikidata
Q723091	Erythrae	ruined city of the Ionian League in present day Izmir, Turkey	en	Q148837|Q839954	archaeological site|polis					True	Point(26.479047 38.381944)|Point(26.480827 38.382709)	False		https://en.wikipedia.org/wiki/Erythrae	en	False			
Q723118	Italian Republic	French republic in Northern Italy between 1802 and 1805	en	Q1371288|Q472538	sister republic|vassal state	1802-01-26T00:00:00Z	1805-01-01T00:00:00Z	(1802-1805)	19th	True	Point(9.16666667 45.46666667)	False		https://en.wikipedia.org/wiki/Italian_Republic_(Napoleonic)	en	False			
Q7233551	Union of Burma (1948–1962)	post independent Burma	en	Q3024240	historical country	1948-01-04T00:00:00Z	1962-03-02T00:00:00Z	(1948-1962)	20th	True	Point(96.183333333 16.85)	False		https://en.wikipedia.org/wiki/Union_of_Burma_(1948%E2%80%931962)	en	False			
Q723580	Septimania	historical region in France	en	Q34876	province		1229-01-01T00:00:00Z	(?-1229)	13th	True	Point(3.2 43.6)	False		https://en.wikipedia.org/wiki/Septimania	en	False			
Q723587	Third Dynasty of Ur	royal dynasty in Mesopotamia	en	Q164950|Q3024240	dynasty|historical country	-2111-01-01T00:00:00Z	-2003-01-01T00:00:00Z	(-2111--2003)	22nd BCE-21st BCE	False		False		https://en.wikipedia.org/wiki/Third_Dynasty_of_Ur	en	False			
Q7242857	Pridnestrovian Moldavian Soviet Socialist Republic	short-lived non-recognized Soviet republic (1990-1991)	en	Q21512251|Q236036|Q3024240	historical country|republic of the Soviet Union|self-proclaimed state	1990-09-02T00:00:00Z	1991-11-05T00:00:00Z	(1990-1991)	20th	False		False		https://en.wikipedia.org/wiki/Pridnestrovian_Moldavian_Soviet_Socialist_Republic	en	False			
Q72661227	Am Erlicht	street in Dresden, Germany	en	Q79007	street					True	Point(13.77242 51.16151)	False				False			
Q727307	Naimans	nomadic Central Asian people in the X—XIII centuries; lived in Mongolia, China, Kazakhstan, Altai; participated in the ethnogenesis of the Mongols, Kazakhs, Karakalpaks, Uzbeks, Kyrgyz, Altaians, Nogais, Buryats, Hazaras	en	Q41710	ethnic group					False		False		https://en.wikipedia.org/wiki/Naimans	en	False			
Q727710	Tabal	former country	en	Q3024240	historical country	-1000-01-01T00:00:00Z	-0800-01-01T00:00:00Z	(-1000--800)	10th BCE-8th BCE	False		False		https://en.wikipedia.org/wiki/Tabal_(state)	en	True	Tabal Kingdom	2	wikidata
Q72785	Cretan State	state on Crete between 1898-1913	en	Q3024240	historical country	1898-01-01T00:00:00Z	1913-01-01T00:00:00Z	(1898-1913)	19th-20th	True	Point(24.01666667 35.51666667)	False		https://en.wikipedia.org/wiki/Cretan_State	en	True	Cretan State	2	wikidata
Q7289758	Ramnad estate	Zamindhari estate that existed in Tamil Nadu, India	en	Q97469558	Zamindari estate	1673-01-01T00:00:00Z		(1673-?)	17th	False		False		https://en.wikipedia.org/wiki/Ramnad_estate	en	False			
Q729481	Transpadane Republic	former country in Europe (1796-1797)	en	Q3024240|Q472538	historical country|sister republic	1796-01-01T00:00:00Z	1797-07-09T00:00:00Z	(1796-1797)	18th	True	Point(9.17 45.467)	False		https://en.wikipedia.org/wiki/Transpadane_Republic	en	False			
Q729768	Zulu Kingdom	former monarchy in Southern Africa	en	Q3024240	historical country	1816-01-01T00:00:00Z	1897-01-01T00:00:00Z	(1816-1897)	19th	True	Point(31.4217 -28.2975)	False		https://en.wikipedia.org/wiki/Zulu_Kingdom	en	False			
Q7314504	Republic of Morac-Songhrati-Meads	Micronation in the Spralty Islands	en	Q188443	micronation	1878-01-01T00:00:00Z		(1878-?)	19th	False		False		https://en.wikipedia.org/wiki/Republic_of_Morac-Songhrati-Meads	en	False			
Q733195	Galactic Republic	"fictional state in the ""Star Wars"" universe"	en	Q47537235|Q55586013	fictional government body|fictional interstellar state	-1031-01-01T00:00:00Z	-0018-01-01T00:00:00Z	(-1031--18)	11th BCE-1st BCE	False		False		https://en.wikipedia.org/wiki/Galactic_Republic	en	False			
Q7332301	Unguja	island in Tanzania	en	Q23442	island					True	Point(39.316388888 -6.134166666)	False		https://en.wikipedia.org/wiki/Unguja	en	False			
Q73330139	Verdis	micronation	en	Q104488513|Q188443	micronation|proposed city	2019-05-30T00:00:00Z		(2019-?)	21st	True	Point(18.908274 45.594512)	False		https://en.wikipedia.org/wiki/Verdis	en	False			
Q733668	Ghassanids	Arab kingdom	en	Q164950|Q417175	dynasty|kingdom	0220-01-01T00:00:00Z	0638-01-01T00:00:00Z	(220-638)	3rd-7th	False		False		https://en.wikipedia.org/wiki/Ghassanids	en	True	Ghassanids	6	wikidata
Q733799	Kingdom of the Hwicce	Anglo-Saxon kingdom in south west Britain	en	Q3024240	historical country	0577-01-01T00:00:00Z	0780-01-01T00:00:00Z	(577-780)	6th-8th	False		False		https://en.wikipedia.org/wiki/Hwicce	en	True	Hwicce	5	wikidata
Q73471	Venetian Albania	territorial entity	en	Q161243	dependent territory					True	Point(19.25 42.0)	False		https://en.wikipedia.org/wiki/Venetian_Albania	en	False			
Q734867	Banten Sultanate	sultanate located in north west Java, which functioned as one of the main hubs of the early modern spice trade	en	Q3024240	historical country	1527-01-01T00:00:00Z	1813-01-01T00:00:00Z	(1527-1813)	16th-19th	False		False		https://en.wikipedia.org/wiki/Banten_Sultanate	en	True	Sultanate of Banten	6	wikidata
Q736727	Republic of Siena	former republic on the Italian peninsula between 1125 and 1555	en	Q3024240	historical country	1125-01-01T00:00:00Z	1555-01-01T00:00:00Z	(1125-1555)	12th-16th	False		False		https://en.wikipedia.org/wiki/Republic_of_Siena	en	False			
Q736839	Kamakura shogunate	feudal military government of Japan	en	Q1074150|Q3024240|Q4482688	feudal monarchy|historical country|shogunate	1200-01-01T00:00:00Z	1333-07-12T00:00:00Z	(1200-1333)	12th-14th	True	Point(139.55 35.316666666)	False		https://en.wikipedia.org/wiki/Kamakura_shogunate	en	True	Kamakura Shogunate	3	wikidata
Q736936	Lu	vassal state during the Zhou Dynasty of ancient China	en	Q10904438|Q836688	Twelve Vassals|ancient Chinese state	-1100-01-01T00:00:00Z	-0248-01-01T00:00:00Z	(-1100--248)	11th BCE-3rd BCE	False		False		https://en.wikipedia.org/wiki/Lu_(state)	en	True	Aq Qoyunlu|Lu	16	wikipedia_title
Q737648	Twenty-fifth Dynasty of Egypt	Kushite rule in Egypt during the third intermediate period	en	Q11876947	Egyptian dynasty	-0714-01-01T00:00:00Z	-0655-01-01T00:00:00Z	(-714--655)	8th BCE-7th BCE	False		False		https://en.wikipedia.org/wiki/Twenty-fifth_Dynasty_of_Egypt	en	False			
Q7380487	Kingdom of Pontus	Hellenistic-era kingdom centred in northern Anatolia (281 BC-62 AD)	en	Q3932025|Q3932035|Q48349	Hellenistic kingdom|ancient Roman client kingdom|empire	-0280-01-01T00:00:00Z	0062-01-01T00:00:00Z	(-280-62)	3rd BCE-1st	True	Point(35.833333333 40.65)	False		https://en.wikipedia.org/wiki/Kingdom_of_Pontus	en	True	Kingdom of Pontus	15	wikidata
Q738078	Dutch India	former settlements and trading posts of the Dutch East India Company on the Indian subcontinent	en	Q133156	colony					False		False		https://en.wikipedia.org/wiki/Dutch_India	en	False			
Q738144	United Provinces of the Río de la Plata	country in South America (1816–1831)	en	Q3024240	historical country	1810-01-01T00:00:00Z	1831-01-01T00:00:00Z	(1810-1831)	19th	True	Point(-58.4 -34.666667)	False		https://en.wikipedia.org/wiki/United_Provinces_of_the_R%C3%ADo_de_la_Plata	en	False			
Q7382038	Romanov Empire	micronation created in 2011	en	Q188443|Q21512251	micronation|self-proclaimed state	2011-07-20T00:00:00Z		(2011-?)	21st	False		False		https://en.wikipedia.org/wiki/Romanov_Empire_(micronation)	en	False			
Q738264	State of Los Altos	state of the Federal Republic of Central America	en	Q3024240	historical country	1838-02-02T00:00:00Z	1840-01-01T00:00:00Z	(1838-1840)	19th	False		False		https://en.wikipedia.org/wiki/Los_Altos_(state)	en	True	Los Altos	1	wikidata
Q739032	Swedish Livonia	Swedish dominion in the Baltic region from 1629 to 1721	en	Q16148626|Q56061	administrative territorial entity|dominion of Sweden	1629-01-01T00:00:00Z	1721-01-01T00:00:00Z	(1629-1721)	17th-18th	True	Point(24.1333 56.9667)	False		https://en.wikipedia.org/wiki/Swedish_Livonia	en	False			
Q739037	Nicaea	ancient city of Bithynia in modern-day Turkey	en	Q15661340	ancient city					True	Point(29.7195 40.429)	False		https://en.wikipedia.org/wiki/Nicaea	en	False			
Q7396546	Meskwaki Nation	native American tribe commonly called Meskwaki	en	Q41710|Q7840353	ethnic group|federally recognized Native American tribe in the United States					False		False		https://en.wikipedia.org/wiki/Sac_and_Fox_Tribe_of_the_Mississippi_in_Iowa	en	False			
Q74054	Hsinchu County	county in Taiwan	en	Q2221906|Q706447	county of Taiwan|geographic location	1945-12-25T00:00:00Z		(1945-?)	20th	True	Point(121.014722222 24.833333333)|Point(121.16111 24.67416)	True	http://commons.wikimedia.org/data/main/Data:Taiwan/Hsinchu.map	https://en.wikipedia.org/wiki/Hsinchu_County	en	False			
Q740952	Umma	ancient Human Settlement	en	Q133442|Q486972|Q839954	archaeological site|city-state|human settlement					True	Point(45.8877 31.6674)	False		https://en.wikipedia.org/wiki/Umma	en	False			
Q7418448	Eldiguzid state	historical Turkic state which existed from 1136 to 1225	en	Q3024240	historical country	1136-01-01T00:00:00Z	1225-01-01T00:00:00Z	(1136-1225)	12th-13th	False		False		https://ba.wikipedia.org/wiki/%D0%98%D0%BB%D0%B4%D0%B5%D0%B3%D0%B8%D2%99%D0%B8%D2%99%D3%99%D1%80_%D0%B4%D3%99%D2%AF%D0%BB%D3%99%D1%82%D0%B5	ba	False			
Q7419623	Santa Isabel	municipal seat of Santa Isabel, State of Chihuahua, Mexico	en	Q20202352	locality of Mexico	1668-01-01T00:00:00Z		(1668-?)	17th	True	Point(-106.368333333 28.342222222)	False		https://en.wikipedia.org/wiki/Santa_Isabel,_Chihuahua	en	False			
Q742538	Plataea	ancient city, located in Greece in southeastern Boeotia	en	Q148837|Q15661340	ancient city|polis					True	Point(23.266944 38.215556)|Point(23.27388 38.22136)	False		https://en.wikipedia.org/wiki/Plataea	en	False			
Q7427557	Sauripura	archaeological site in Uttar Pradesh, India	en	Q839954	archaeological site					True	Point(78.538611111 26.9475)	False		https://en.wikipedia.org/wiki/%C5%9Aaur%C4%ABpura	en	False			
Q744042	Grand Duchy of Avram	micronation	en	Q188443	micronation	1980-01-01T00:00:00Z		(1980-?)	20th	False		False		https://en.wikipedia.org/wiki/Grand_Duchy_of_Avram	en	False			
Q7443295	Second Federal Republic of Mexico	country of North America (1846-1863, 1867-1876)	en	Q3024240	historical country	1846-08-22T00:00:00Z	1863-07-10T00:00:00Z	(1846-1863)	19th	True	Point(-99.13333333 19.43333333)	False		https://en.wikipedia.org/wiki/Second_Federal_Republic_of_Mexico	en	False			
Q744631	Assos	ancient city of Troas in modern-day Turkey	en	Q148837|Q15661340|Q22674925|Q839954	ancient city|archaeological site|former settlement|polis					True	Point(26.336667 39.490556)|Point(26.339656 39.491621)	False		https://en.wikipedia.org/wiki/Assos	en	False			
Q7463928	Madagascar	island in the Indian Ocean, part of the country Madagascar	en	Q23442	island					True	Point(47.066666666 -19.333333333)	False		https://en.wikipedia.org/wiki/Madagascar_(island)	en	False			
Q746443	Golden Ambrosian Republic	Milanese republic	en	Q3024240	historical country	1447-08-23T00:00:00Z	1450-04-03T00:00:00Z	(1447-1450)	15th	True	Point(9.166666666 45.466666666)	False		https://en.wikipedia.org/wiki/Golden_Ambrosian_Republic	en	True	Ambrosian Republic	1	wikidata
Q746558	Emirate of Bukhara	1785–1920 state in Central Asia	en	Q3024240	historical country	1785-01-01T00:00:00Z	1920-10-07T00:00:00Z	(1785-1920)	18th-20th	True	Point(64.428611111 39.774722222)	False		https://en.wikipedia.org/wiki/Emirate_of_Bukhara	en	True	Emirate of Bukhara	10	wikidata
Q747314	Bechuanaland Protectorate	British protectorate in southern Africa, became Botswana in 1966	en	Q3024240	historical country	1885-01-01T00:00:00Z	1966-01-01T00:00:00Z	(1885-1966)	19th-20th	True	Point(25.904399 -24.65348)	False		https://en.wikipedia.org/wiki/Bechuanaland_Protectorate	en	False			
Q748300	Louisiana	province of New Spain	en	Q34876	province	1762-11-23T00:00:00Z	1801-03-21T00:00:00Z	(1762-1801)	18th-19th	True	Point(-100.0 40.0)	False		https://en.wikipedia.org/wiki/Louisiana_(New_Spain)	en	False			
Q748595	Qataban	ancient kingdom	en	Q1250464|Q3024240	historical country|realm	-0800-01-01T00:00:00Z	0150-01-01T00:00:00Z	(-800-150)	8th BCE-2nd	False		False		https://en.wikipedia.org/wiki/Qataban	en	True	Qataban	4	wikidata
Q748832	Chios	Greek town on the homonymous island	en	Q515	city	-0899-01-01T00:00:00Z		(-899-?)	9th BCE	True	Point(26.136818 38.374769)|Point(26.1375 38.3725)	False		https://en.wikipedia.org/wiki/Chios_(town)	en	False			
Q7497683	Shinnecock Reservation	Indian Reservation in Suffolk County, New York	en	Q5398059	Indian reservation of the United States					True	Point(-72.431666666 40.874444444)	False		https://en.wikipedia.org/wiki/Shinnecock_Reservation	en	False			
Q750583	Southern Rhodesia	self-governing British colony from 1923 to 1980	en	Q133156|Q1351282	colony|crown colony	1923-09-12T00:00:00Z	1980-04-18T00:00:00Z	(1923-1980)	20th	True	Point(30.016666666 -19.016666666)	False		https://en.wikipedia.org/wiki/Southern_Rhodesia	en	False			
Q750947	Pawnee Nation	Native American Nation	en	Q41710|Q7840353	ethnic group|federally recognized Native American tribe in the United States					False		False		https://en.wikipedia.org/wiki/Pawnee_people	en	False			
Q7517228	SimNation	fictional country from The Sims video game series	en	Q1145276	fictional country					False		False		https://en.wikipedia.org/wiki/SimNation	en	False			
Q7522189	Sindhi Baloch	community of Sindhi-speaking Baloch tribes	en							False		False		https://en.wikipedia.org/wiki/Baloch_people_in_Sindh	en	False			
Q752431	New Hebrides	former country, now Vanuatu	en	Q3024240|Q734818	condominium|historical country	1907-12-02T00:00:00Z	1980-07-30T00:00:00Z	(1907-1980)	20th	True	Point(167.08282 -15.34246)	False		https://en.wikipedia.org/wiki/New_Hebrides	en	True	New Hebrides	2	wikidata
Q752662	Hafsid dynasty	Sunni Muslim dynasty of Amazigh (Berber) descent	en	Q12759805|Q164950|Q3024240	dynasty|historical country|sultanate	1229-01-01T00:00:00Z	1574-01-01T00:00:00Z	(1229-1574)	13th-16th	False		False		https://en.wikipedia.org/wiki/Hafsid_dynasty	en	True	Hafsid Dynasty	12	wikidata
Q7530545	Sirohi State	princely state of the British Raj	en	Q1336152	princely state	1405-01-01T00:00:00Z	1949-01-01T00:00:00Z	(1405-1949)	15th-20th	True	Point(72.86666667 24.88333333)	False		https://en.wikipedia.org/wiki/Sirohi_State	en	False			
Q753771	Nargothrond	fictional city in Middle-earth	en	Q1145276|Q20671864	Middle-earth locality|fictional country					False		False		https://en.wikipedia.org/wiki/Nargothrond	en	False			
